Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Nov 7, 2018	111-8195713-6208208	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	111-8195713-6208208	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	111-8195713-6208208	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-2168266-2417808	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-2168266-2417808	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-2168266-2417808	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-2168266-2417808	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-1050554-6009803	UC-6NZR-J43C	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 7, 2018	112-1050554-6009803	UC-6NZR-J43C	Order Payment	Amazon fees	Referral Fee on Item Price	$-9.00		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 7, 2018	112-1050554-6009803	UC-6NZR-J43C	Order Payment	Product charges		$59.99	1	HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 7, 2018			Service Fees	Amazon fees	FBA Inventory Storage Fee	$-196.49		
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Closing fee	$-1.80		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Referral Fee on Item Price	$-6.90		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.99	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Promo rebates		$0.00	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Promo rebates		$0.00	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Promo rebates	Shipping	$-2.01		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2117373-2533861	5F-Z3X8-PLQ8	Order Payment	Other	Shipping	$2.01		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 7, 2018	111-2832199-4310661	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 7, 2018	111-2832199-4310661	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.06		Exederm Shampoo, 8 fl. Ounce
Nov 7, 2018	111-2832199-4310661	SN-Z9YH-LPU6	Order Payment	Product charges		$13.70	1	Exederm Shampoo, 8 fl. Ounce
Nov 7, 2018	113-8638350-2121055	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 7, 2018	113-8638350-2121055	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.06		Exederm Shampoo, 8 fl. Ounce
Nov 7, 2018	113-8638350-2121055	SN-Z9YH-LPU6	Order Payment	Product charges		$13.71	1	Exederm Shampoo, 8 fl. Ounce
Nov 7, 2018	112-7396520-8624228	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-7396520-8624228	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 7, 2018	112-7396520-8624228	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-8832978-8020257	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 6, 2018	111-8832978-8020257	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.06		Exederm Shampoo, 8 fl. Ounce
Nov 6, 2018	111-8832978-8020257	SN-Z9YH-LPU6	Order Payment	Product charges		$13.71	1	Exederm Shampoo, 8 fl. Ounce
Nov 6, 2018	114-4449389-0788262	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-4449389-0788262	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-4449389-0788262	YL-ODHG-X4FA	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.04		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-4449389-0788262	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-4449389-0788262	YL-ODHG-X4FA	Order Payment	Other	Product Tax	$1.32		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-0341117-4428215	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.57		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-0341117-4428215	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.20		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-0341117-4428215	YL-ODHG-X4FA	Order Payment	Product charges		$47.94	3	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-0341117-4428215	YL-ODHG-X4FA	Order Payment	Promo rebates		$0.00	3	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-0341117-4428215	YL-ODHG-X4FA	Order Payment	Promo rebates	Shipping	$-0.55		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-0341117-4428215	YL-ODHG-X4FA	Order Payment	Other	Shipping	$0.55		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-8916744-7089057	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-8916744-7089057	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-8916744-7089057	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-5362698-3774617	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-5362698-3774617	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-5362698-3774617	YL-ODHG-X4FA	Order Payment	Product charges		$31.96	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-5362698-3774617	YL-ODHG-X4FA	Order Payment	Other	Product Tax	$2.46		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	114-5897564-4355441	VK-1JEQ-3KN6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	114-5897564-4355441	VK-1JEQ-3KN6	Order Payment	Amazon fees	Referral Fee on Item Price	$-9.00		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	114-5897564-4355441	VK-1JEQ-3KN6	Order Payment	Product charges		$59.98	2	HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	113-0241248-8673024	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Closing fee	$-5.40		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 6, 2018	113-0241248-8673024	5F-Z3X8-PLQ8	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.57		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 6, 2018	113-0241248-8673024	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Referral Fee on Item Price	$-20.70		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 6, 2018	113-0241248-8673024	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.98	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 6, 2018	113-0241248-8673024	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.98	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 6, 2018	113-0241248-8673024	5F-Z3X8-PLQ8	Order Payment	Product charges		$45.98	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 6, 2018	111-9496367-5985027	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-9496367-5985027	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-9496367-5985027	YL-ODHG-X4FA	Order Payment	Product charges		$31.96	2	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-7299940-1457053	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-7299940-1457053	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-7299940-1457053	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018			Other	Other	Previous Reserve Amount Balance 	$1,841.68		
Nov 6, 2018			Other	Other	Current Reserve Amount 	$-1,841.68		
Nov 6, 2018	113-2234298-2039420	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	113-2234298-2039420	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	113-2234298-2039420	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	111-7905435-9513848	UC-6NZR-J43C	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	111-7905435-9513848	UC-6NZR-J43C	Order Payment	Amazon fees	Referral Fee on Item Price	$-9.00		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	111-7905435-9513848	UC-6NZR-J43C	Order Payment	Amazon fees	Shipping Chargeback	$-0.52		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	111-7905435-9513848	UC-6NZR-J43C	Order Payment	Product charges		$59.99	1	HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	111-7905435-9513848	UC-6NZR-J43C	Order Payment	Other	Shipping	$0.52		HempFusion Sleep, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 6, 2018	112-2847491-7397069	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.57		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	112-2847491-7397069	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-7.20		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	112-2847491-7397069	YL-ODHG-X4FA	Order Payment	Product charges		$47.94	3	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	112-0576585-2265821	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-6.38		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	112-0576585-2265821	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.80		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	112-0576585-2265821	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 6, 2018	112-0576585-2265821	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-9.64		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.92		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Product charges		$16.38	2	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	112-5579325-4602660	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	112-5579325-4602660	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	112-5579325-4602660	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Refund	Amazon fees	Closing fee	$1.80		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Refund	Amazon fees	Referral Fee on Item Price	$6.90		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Refund	Amazon fees	Refund Administration Fee	$-1.38		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	114-6828894-3047466	5F-Z3X8-PLQ8	Refund	Product charges		$-45.99	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018			Other	Other	Previous Reserve Amount Balance 	$1,741.62		
Nov 5, 2018			Other	Other	Current Reserve Amount 	$-1,741.62		
Nov 5, 2018	112-0209308-5265039	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-0209308-5265039	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.20		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-0209308-5265039	SN-Z9YH-LPU6	Order Payment	Product charges		$14.67	1	Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-0209308-5265039	SN-Z9YH-LPU6	Order Payment	Promo rebates		$0.00	1	Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-0209308-5265039	SN-Z9YH-LPU6	Order Payment	Promo rebates	Shipping	$-3.99		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-0209308-5265039	SN-Z9YH-LPU6	Order Payment	Other	Shipping	$3.99		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	113-2437821-7459451	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	113-2437821-7459451	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	113-2437821-7459451	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	113-2437821-7459451	68-7E9G-AY61	Order Payment	Promo rebates		$0.00	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	111-4205646-5796216	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	111-4205646-5796216	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.22		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	111-4205646-5796216	SN-Z9YH-LPU6	Order Payment	Product charges		$14.78	1	Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-3237570-3781819	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Closing fee	$-1.80		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	112-3237570-3781819	5F-Z3X8-PLQ8	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	112-3237570-3781819	5F-Z3X8-PLQ8	Order Payment	Amazon fees	Referral Fee on Item Price	$-6.97		DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	112-3237570-3781819	5F-Z3X8-PLQ8	Order Payment	Product charges		$46.47	1	DualShock 4 Wireless Controller for PlayStation 4 - Jet Black [Old Model]
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-2833044-5801064	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	114-9139257-3088247	VK-1JEQ-3KN6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 5, 2018	114-9139257-3088247	VK-1JEQ-3KN6	Order Payment	Amazon fees	Referral Fee on Item Price	$-4.50		HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 5, 2018	114-9139257-3088247	VK-1JEQ-3KN6	Order Payment	Product charges		$29.99	1	HempFusion 3.0, Whole Food Hemp Complex, 30 Vegetarian Liquid Capsules
Nov 5, 2018	112-2499844-8929817	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	112-2499844-8929817	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	112-2499844-8929817	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	114-5787668-2500233	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	114-5787668-2500233	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	114-5787668-2500233	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	111-9674314-8745031	CQ-A5CZ-ZHV2	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-5.85		Bialetti, 06766, Stainless Steel Coffee Press, 3 cups, 12 oz, tea, coffee, coldbrew, silver
Nov 5, 2018	111-9674314-8745031	CQ-A5CZ-ZHV2	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.70		Bialetti, 06766, Stainless Steel Coffee Press, 3 cups, 12 oz, tea, coffee, coldbrew, silver
Nov 5, 2018	111-9674314-8745031	CQ-A5CZ-ZHV2	Order Payment	Product charges		$17.98	1	Bialetti, 06766, Stainless Steel Coffee Press, 3 cups, 12 oz, tea, coffee, coldbrew, silver
Nov 5, 2018	112-3576143-4929866	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-3576143-4929866	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.27		Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	112-3576143-4929866	SN-Z9YH-LPU6	Order Payment	Product charges		$15.16	1	Exederm Shampoo, 8 fl. Ounce
Nov 5, 2018	111-2312033-5021849	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	111-2312033-5021849	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	111-2312033-5021849	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 5, 2018	113-0215847-1497001	68-7E9G-AY61	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-2.41		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	113-0215847-1497001	68-7E9G-AY61	Order Payment	Amazon fees	Referral Fee on Item Price	$-1.23		Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 5, 2018	113-0215847-1497001	68-7E9G-AY61	Order Payment	Product charges		$8.19	1	Playtex CleanCuisine Disposable Food Prep Gloves - 30 Count - Large
Nov 4, 2018	111-2717115-3420265	YL-ODHG-X4FA	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 4, 2018	111-2717115-3420265	YL-ODHG-X4FA	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.40		Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 4, 2018	111-2717115-3420265	YL-ODHG-X4FA	Order Payment	Product charges		$15.98	1	Mini Thin 2 Way Action 24 Ct. Bottle Hi Speed Energy, Enhanced Stamina
Nov 4, 2018	113-5016877-6977823	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
Nov 4, 2018	113-5016877-6977823	SN-Z9YH-LPU6	Order Payment	Amazon fees	Referral Fee on Item Price	$-2.27		Exederm Shampoo, 8 fl. Ounce
Nov 4, 2018	113-5016877-6977823	SN-Z9YH-LPU6	Order Payment	Amazon fees	Sales Tax Service Fee	$-0.04		Exederm Shampoo, 8 fl. Ounce
Nov 4, 2018	113-5016877-6977823	SN-Z9YH-LPU6	Order Payment	Product charges		$15.15	1	Exederm Shampoo, 8 fl. Ounce
Nov 4, 2018	113-5016877-6977823	SN-Z9YH-LPU6	Order Payment	Other	Product Tax	$1.25		Exederm Shampoo, 8 fl. Ounce
Nov 4, 2018	113-3473501-3592224	SN-Z9YH-LPU6	Order Payment	Amazon fees	FBA Pick & Pack Fee	$-3.19		Exederm Shampoo, 8 fl. Ounce
